step,leaf_id,abstract_state,env_action,silver_class,g_value
307,25,9,9,7,27.72090721130371
308,25,9,7,7,28.470664978027344
309,40,17,3,7,31.470659255981445
310,40,17,3,7,28.14922332763672
311,25,9,7,7,24.652233123779297
312,19,6,7,8,23.14038658
313,20,7,10,2,26.77916145324707
314,26,10,3,0,23.25397109985352
315,40,17,10,7,23.54185485839844
316,40,17,7,7,21.124250411987305
317,40,17,0,7,14.64186954498291
318,43,19,1,6,18.0944938659668
319,43,19,4,6,17.379671096801758
320,27,11,6,5,24.771203994750977
321,22,8,7,5,15.252760887145996
322,22,8,7,5,12.647974014282228
323,20,7,1,2,9.90743923187256
324,26,10,10,0,11.665075302124023
325,20,7,9,2,9.371423721313477
326,40,17,11,7,13.086416244506836
327,38,16,7,1,7.608301162719727
328,46,21,1,2,2.992424964904785
329,46,21,7,2,3.532758474349976
330,38,16,0,1,-1.406765699
331,38,16,3,1,4.409577369689941
332,38,16,7,1,1.3114837408065796
333,14,4,9,2,-3.485022783
334,14,4,5,2,-0.236194476
335,38,16,7,1,-2.296729565
336,14,4,3,2,-1.196686625
337,13,3,6,4,0.9509890079498292
338,14,4,7,2,-5.20524931
339,27,11,11,5,-2.552793264
340,27,11,10,5,-9.662317276
341,13,3,4,4,-9.911597252
342,46,21,0,2,-17.29748726
343,38,16,7,1,-13.69748783
344,22,8,3,5,-13.17408371
345,22,8,3,5,-15.91131973
346,27,11,5,5,-17.55238724
347,22,8,3,5,-15.56534576
348,22,8,5,5,-20.55489159
349,27,11,1,5,-23.19257736
350,27,11,4,5,-22.47048569
351,22,8,3,5,-24.634161
352,27,11,1,5,-27.7875309
353,22,8,10,5,-28.46569252
354,14,4,8,2,-31.73318863
355,38,16,4,1,-29.8410778
356,22,8,1,5,-31.93468285
357,22,8,1,5,-35.21078873
358,22,8,5,5,-35.2121315
359,27,11,10,5,-37.28516769
360,27,11,2,5,-35.27782822
361,43,19,0,6,-47.28813171
362,22,8,8,5,-46.2257309
363,20,7,9,2,-46.98229218
364,22,8,3,5,-48.15169144
365,27,11,10,5,-48.50924301
366,40,17,4,7,-48.37367249
367,46,21,2,2,-44.9532814
368,46,21,5,2,-51.3259964
369,46,21,7,2,-56.01612091
370,46,21,5,2,-55.59107971
371,27,11,7,5,-59.07267761
372,20,7,10,2,-60.12940598
373,22,8,3,5,-64.23043823
374,43,19,7,6,-63.61318588
375,43,19,7,6,-68.23348999
376,43,19,5,6,-66.78805542
377,43,19,4,6,-71.3757019
378,49,23,7,5,-73.56916809
379,48,22,7,9,-78.38352203
380,31,13,7,1,-79.76483154
381,32,14,2,7,-76.68100739
382,31,13,7,1,-82.65950775
383,32,14,7,7,-87.51731873
384,32,14,7,7,-88.09947205
385,31,13,7,1,-92.93598175
386,31,13,10,1,-90.42771912
387,32,14,7,7,-93.13378143
388,43,19,10,6,-98.36808014
389,43,19,2,6,-97.54304504
390,43,19,7,6,-101.3956985
391,48,22,3,9,-103.0343475
392,48,22,10,9,-104.8393707
393,49,23,4,5,-107.6731796
394,31,13,5,1,-107.2949448
395,31,13,7,1,-113.9404831
396,31,13,0,1,-122.2312622
397,32,14,5,7,-118.5070648
398,31,13,9,1,-122.7157745
399,32,14,7,7,-129.282074
400,48,22,4,9,-125.5619736
401,48,22,7,9,-136.9104614
402,49,23,5,5,-136.7277527
403,48,22,2,9,-138.772522
404,32,14,7,7,-141.234436
405,32,14,5,7,-142.1855621
406,32,14,7,7,-148.5317383
407,32,14,7,7,-155.7122192
408,54,25,2,2,-156.037384
409,54,25,9,2,-158.4239807
410,54,25,7,2,-165.3591309
411,54,25,7,2,-176.464325
412,54,25,0,2,-181.6662598
413,54,25,3,2,-180.8828888
414,54,25,7,2,-185.3728943
415,54,25,11,2,-183.2423859
416,40,17,5,7,-189.3020325
417,40,17,4,7,-191.0767975
418,40,17,7,7,-196.154129
419,42,18,7,7,-202.8982849
420,27,11,9,5,-208.024765
421,22,8,7,5,-212.6109467
422,42,18,7,7,-220.0888519
423,42,18,4,7,-218.6769409
424,42,18,10,7,-221.2764282
425,13,3,7,4,-225.6066589
426,38,16,3,1,-232.984314
427,14,4,7,2,-237.782486
428,14,4,7,2,-247.585022
429,11,2,7,5,-252.7498322
430,27,11,2,5,-255.703476
