step,leaf_id,abstract_state,env_action,silver_class,g_value
729,12,4,10,6,30.37706184387207
730,12,4,3,6,30.46080780029297
731,71,34,3,1,31.212242126464844
732,71,34,5,1,30.222633361816406
733,71,34,10,1,28.66377258300781
734,35,16,3,9,30.553119659423828
735,71,34,5,1,30.3513298034668
736,12,4,5,6,30.186281204223636
737,31,14,2,2,28.295846939086918
738,31,14,7,2,30.542280197143555
739,31,14,10,2,29.72739028930664
740,31,14,7,2,30.94067955
741,66,32,7,6,29.89301109313965
742,66,32,7,6,30.351491928100582
743,66,32,7,6,31.26464272
744,12,4,7,6,30.04493904113769
745,31,14,7,2,31.34813117980957
746,12,4,10,6,30.50219727
747,12,4,7,6,30.500097274780277
748,64,31,7,11,31.83670425415039
749,71,34,7,1,30.706418991088867
750,71,34,7,1,31.762720108032227
751,71,34,7,1,30.281044006347656
752,71,34,7,1,30.73080062866211
753,71,34,7,1,31.448320388793945
754,12,4,7,6,30.33549690246582
755,31,14,7,2,31.363956451416016
756,12,4,4,6,30.53847885131836
757,12,4,10,6,31.156179428100582
758,37,18,7,5,31.73902702331543
759,71,34,7,1,30.398202896118164
760,71,34,7,1,31.51477051
761,77,38,4,10,30.12561416625977
762,77,38,10,10,31.133115768432617
763,37,18,7,5,31.494844436645508
764,77,38,7,10,30.179065704345703
765,77,38,7,10,30.765180587768555
766,77,38,4,10,30.211870193481445
767,77,38,10,10,30.956544876098636
768,37,18,7,5,30.96156120300293
769,77,38,1,10,28.393434524536133
770,77,38,7,10,30.160919189453125
771,77,38,4,10,30.37159919738769
772,77,38,10,10,30.69602394104004
773,37,18,3,5,30.33670997619629
774,77,38,7,10,29.482763290405277
775,77,38,3,10,29.564048767089844
776,77,38,2,10,29.32081413269043
777,77,38,4,10,29.67620086669922
778,77,38,4,10,30.47701644897461
779,12,4,4,6,30.124732971191406
