step,leaf_id,abstract_state,env_action,silver_class,g_value
172,43,20,6,5,4.327894783379639
173,6,2,6,3,2.793207169042725
174,6,2,8,3,2.4950469008312988
175,6,2,8,3,2.251155662698486
176,43,20,8,5,1.6793222424057626
177,6,2,8,3,0.9908564104080808
178,43,20,8,5,0.12134971633398361
179,6,2,8,3,-0.4597035408370127
180,53,25,8,9,-1.2054440020339348
181,6,2,8,3,-1.815583754508692
182,53,25,8,9,-2.8531592378820805
183,6,2,5,3,-2.878853034005763
184,53,25,5,9,-3.760939932267774
185,6,2,5,3,-4.249804688435791
186,53,25,5,9,-4.423811148048927
187,6,2,5,3,-4.604689441283984
188,53,25,5,9,-4.9490406113544445
189,6,2,5,3,-5.75860255961142
190,6,2,5,3,-6.096726607809571
191,53,25,3,9,-8.721607543477807
192,6,2,7,3,-7.149811291356738
193,53,25,7,9,-7.181267690821533
194,53,25,7,9,-7.128395317245265
195,6,2,7,3,-6.679430438621338
196,6,2,7,3,-6.349627256199927
197,53,25,10,9,-4.051270215429238
198,6,2,10,3,-3.581338395142774
199,61,30,10,2,-2.708517740161108
200,6,2,8,3,-3.5994193553322025
201,61,30,4,2,-6.707193352773206
202,61,30,8,2,-1.2012393116204834
203,61,30,8,2,-0.6985904454131715
204,61,30,6,2,-1.6506598948830082
205,53,25,6,9,-1.6171806811326659
206,53,25,6,9,-1.9097436788
207,6,2,1,3,0.20091244736279368
208,53,25,1,9,-0.39790524840610353
209,53,25,1,9,-1.4433811216999999
210,6,2,1,3,-2.7620338677
211,6,2,4,3,-5.173406397900001
212,53,25,4,9,-4.7088031408
213,6,2,4,3,-4.9785274388
214,6,2,4,3,-5.6127355577
215,53,25,4,9,-6.7600999107
216,6,2,3,3,-9.4538964765
217,6,2,3,3,-10.135292006
218,6,2,3,3,-10.4532655258
219,53,25,3,9,-10.5040803435
220,6,2,5,3,-10.511023711299998
221,6,2,5,3,-9.928052138400002
222,53,25,5,9,-9.2755450258
223,6,2,5,3,-8.939294957400001
224,6,2,11,3,-6.8847712992
225,53,25,3,9,-6.697909069
226,61,30,1,2,-6.0873167037
227,61,30,1,2,-5.7198949814999995
228,61,30,1,2,-5.5290033106
229,6,2,1,3,-5.7672577142
230,6,2,11,3,-5.682283401499999
231,53,25,11,9,-5.977415847800001
232,53,25,8,9,-6.3075650213
233,61,30,8,2,-6.488248539100001
234,61,30,8,2,-6.871205783100001
235,53,25,8,9,-7.3252467871
236,61,30,9,2,-6.4670307637
237,41,19,4,1,-7.571224344299999
238,41,19,4,1,-7.8609094755
239,49,23,4,6,-8.4811680817
240,49,23,4,6,-9.2191501719
241,49,23,9,6,-9.6591737019
242,6,2,2,3,-10.8256934417
243,41,19,2,1,-11.035702585000001
244,40,18,6,9,-11.228171541200002
245,6,2,6,3,-10.662010072800001
246,43,20,6,5,-9.8019788243
247,6,2,6,3,-8.797331925203173
248,43,20,5,5,-8.4899440753
249,6,2,6,3,-6.296679586301107
250,43,20,6,5,-4.95384890605752
251,6,2,6,3,-3.8354580818810393
252,6,2,6,3,-3.2133353474368533
253,6,2,6,3,-3.2501463502
254,53,25,6,9,-3.826000321
255,6,2,6,3,-4.8249124049
256,6,2,8,3,-4.7474606277
257,6,2,3,3,-4.7164384602
258,53,25,3,9,-4.9079000949000005
259,6,2,3,3,-4.9393469334999995
260,53,25,3,9,-5.3409929752
261,6,2,10,3,-6.3663932798
262,40,18,4,9,-6.409705305
263,41,19,10,1,-6.369060230200001
264,49,23,10,6,-6.0327928541
265,6,2,4,3,-6.578270196999999
266,49,23,7,6,-5.7878980637
267,49,23,2,6,-6.0814927575999995
268,49,23,2,6,-6.333636427
269,49,23,3,6,-6.751415872499999
270,6,2,3,3,-6.5787934301
271,6,2,3,3,-6.528473186399999
272,45,21,1,6,-6.3185627938
273,6,2,1,3,-6.0814751626
274,45,21,1,6,-5.9895078659
275,6,2,1,3,-6.185136461600001
276,6,2,1,3,-6.307214737199999
277,45,21,11,6,-6.4584146498
278,6,2,1,3,-6.6951716425
279,41,19,11,1,-6.3463937763
280,49,23,1,6,-7.0504706623
281,6,2,11,3,-6.652497244099999
282,6,2,3,3,-6.9317728995
283,47,22,3,3,-6.5099358082
284,49,23,3,6,-6.3434738162999995
285,49,23,6,6,-6.785841941900001
286,49,23,6,6,-6.512772226
287,49,23,6,6,-6.023149537799999
288,49,23,6,6,-5.6440427303
289,43,20,6,5,-5.4437290191
290,43,20,6,5,-5.6804000857
291,6,2,11,3,-5.7325393679
292,6,2,8,3,-5.3444738866
293,49,23,5,6,-4.7987838271
294,49,23,5,6,-5.098135042400001
295,49,23,5,6,-5.0007770063
296,49,23,5,6,-5.1848900794
297,49,23,5,6,-5.9662111283
298,47,22,5,3,-6.5577824112
299,6,2,11,3,-7.9957688817
300,6,2,1,3,-9.559491254000001
301,61,30,1,2,-9.7223089237
302,53,25,1,9,-9.4791532507
303,53,25,2,9,-8.3268047336
304,6,2,3,3,-8.386429407
305,53,25,3,9,-7.7680606367
306,53,25,3,9,-6.743068576200001
307,53,25,3,9,-6.267355322599999
308,6,2,5,3,-10.1427356736
309,53,25,3,9,-5.0324523451
310,53,25,2,9,-4.755982255699999
311,53,25,2,9,-4.681849312900001
312,53,25,2,9,-4.8069380285
313,6,2,11,3,-4.7854296924
314,53,25,11,9,-5.0281945228
315,61,30,11,2,-5.1482900618
316,61,30,11,2,-5.609384846899999
317,6,2,5,3,-5.5433937069
318,53,25,5,9,-6.093400621600001
319,6,2,5,3,-6.1879710674
320,53,25,5,9,-6.2445564268
321,6,2,8,3,-7.2466477383
322,53,25,5,9,-6.582261943800001
323,6,2,8,3,-7.38980167
324,6,2,8,3,-7.326815412699999
325,53,25,8,9,-7.3396197078
326,6,2,3,3,-7.0841165305
327,53,25,3,9,-6.809265278500001
328,6,2,3,3,-6.5070164211
329,53,25,3,9,-6.3390564201999995
330,9,3,3,11,-6.345836472499999
331,53,25,3,9,-6.3618909123
332,9,3,3,11,-6.8862576959
333,9,3,11,11,-7.4187170277000005
334,53,25,11,9,-7.9842514766
335,53,25,11,9,-8.4170251845
336,53,25,11,9,-9.065319514399999
337,61,30,11,2,-9.772359989299998
338,53,25,11,9,-10.5305728202
339,53,25,11,9,-11.2044625505
340,6,2,11,3,-11.8852885249
341,53,25,4,9,-11.433547879899999
342,53,25,11,9,-11.901417731199999
343,53,25,7,9,-12.0112787228
344,53,25,1,9,-11.225188252099999
345,53,25,2,9,-12.031562662
346,61,30,2,2,-11.6487689505
347,53,25,3,9,-9.3682387086
348,6,2,3,3,-8.5272477407
349,53,25,3,9,-7.323184633200001
350,53,25,3,9,-6.7370864866
351,9,3,3,11,-5.819647908100001
352,53,25,3,9,-4.9865252735
353,5,1,3,8,-4.5821867706
354,53,25,3,9,-4.1355534552
355,5,1,10,8,-3.8604618789
356,5,1,10,8,-3.9082761528
357,61,30,10,2,-3.3956628322
358,9,3,9,11,-5.382782054
359,28,9,9,3,-5.575973486600001
360,36,15,5,11,-4.7487631561
361,49,23,5,6,-5.1195905445
362,49,23,5,6,-4.9286422727
363,49,23,5,6,-5.4737029551
364,49,23,5,6,-5.5335629703
365,49,23,5,6,-5.666206967600001
366,9,3,5,11,-6.4099246263
367,45,21,5,6,-6.6414197683000005
368,9,3,5,11,-7.8203929887
369,9,3,8,11,-7.2171581758
370,43,20,8,5,-7.630197261999999
371,43,20,8,5,-7.813932872
372,9,3,8,11,-7.936628509799999
373,43,20,8,5,-7.827803110800001
374,9,3,8,11,-7.7239634274
375,43,20,11,5,-6.4818163395
376,9,3,11,11,-5.8689195394
377,49,23,11,6,-5.1419041159
378,9,3,11,11,-5.383940100699999
379,49,23,1,6,-5.3941286806
380,35,14,1,8,-5.3829015735
381,41,19,1,1,-5.2238387586
382,41,19,1,1,-5.2307794095
383,41,19,1,1,-5.3121537686
384,45,21,1,6,-5.3279170039
385,5,1,1,8,-5.6310949802
386,6,2,1,3,-5.9777302502000005
387,45,21,2,6,-6.7910115241
388,5,1,2,8,-6.5434376716000004
389,43,20,2,5,-6.2864639761
390,5,1,2,8,-6.1381809233
391,43,20,2,5,-6.1995236397
392,9,3,2,11,-6.1230485914
393,43,20,2,5,-6.165415573
394,5,1,8,8,-5.930179763
395,53,25,8,9,-5.920005321200001
396,53,25,8,9,-5.831514048400001
397,6,2,8,3,-5.9537022353
398,53,25,5,9,-5.6198876144000005
399,5,1,5,8,-5.8458841323
400,53,25,5,9,-5.5333032609999995
401,5,1,5,8,-6.3077822446
402,5,1,5,8,-6.4147100926
403,53,25,5,9,-6.655324649800001
404,5,1,5,8,-7.8798142897000005
405,53,25,5,9,-8.3647270197
406,5,1,7,8,-10.571472121
407,5,1,10,8,-10.4517714028
408,47,22,9,3,-11.4284069534
409,35,14,9,8,-12.173696469
410,36,15,9,11,-12.0295405401
411,35,14,10,8,-11.759166144
412,49,23,9,6,-12.865856648200001
413,50,24,9,3,-13.083201028400001
414,50,24,9,3,-13.131144427
415,50,24,10,3,-12.912911608
416,49,23,10,6,-13.380550099
417,49,23,10,6,-12.840438364
418,49,23,8,6,-11.9347232839
419,50,24,8,3,-11.4668887125
420,50,24,8,3,-10.7145231263
421,49,23,8,6,-10.1958212867
422,50,24,8,3,-9.967018128100001
423,50,24,8,3,-10.322154047
424,5,1,8,8,-10.423636342
425,5,1,5,8,-10.376601409400001
426,43,20,1,5,-11.2014408088
427,45,21,1,6,-11.504533864999999
428,45,21,1,6,-11.831193159999998
429,6,2,1,3,-12.67012663
430,10,4,1,1,-13.196893409999998
431,45,21,1,6,-13.620077134999999
432,5,1,1,8,-14.069050788000002
433,53,25,1,9,-14.019897937
434,6,2,2,3,-13.686249923999998
435,10,4,2,1,-13.382035161000001
436,53,25,9,9,-12.615223122
437,5,1,3,8,-12.571201324
438,49,23,6,6,-12.726530740000001
439,49,23,4,6,-12.593167782
440,53,25,9,9,-12.603863717
441,5,1,10,8,-13.143797871999999
442,49,23,11,6,-14.794144728000001
443,32,12,4,5,-13.587863352000001
444,36,15,4,11,-14.33589363
445,36,15,10,11,-13.967578128
446,36,15,10,11,-12.967291069
447,36,15,7,11,-13.009847161
448,32,12,7,5,-12.516345405000001
449,28,9,7,3,-11.74959278
450,29,10,7,11,-11.1115828516
451,30,11,10,3,-9.996110630099999
452,23,7,7,8,-10.3593360912
453,30,11,9,3,-10.422653674300001
454,28,9,7,3,-10.761926366299999
455,32,12,8,5,-10.3872169505
456,32,12,10,5,-10.6795898433
457,36,15,10,11,-10.8545310019
458,5,1,10,8,-12.095008084099998
459,30,11,10,3,-12.0929075226
460,5,1,8,8,-12.369981671
461,41,19,11,1,-12.591132548000001
462,30,11,8,3,-12.777896310000001
463,30,11,8,3,-12.689967536000001
464,36,15,8,11,-12.504523468000002
465,41,19,9,1,-12.314185809
466,36,15,5,11,-12.491328145
467,36,15,3,11,-13.134280685
468,41,19,11,1,-13.285470294000001
469,41,19,9,1,-13.450804137
470,41,19,9,1,-13.553894997
471,41,19,9,1,-13.710699371
472,5,1,2,8,-15.101289465999999
473,28,9,4,3,-14.868853093000002
474,23,7,2,8,-15.038226796
475,18,6,4,4,-14.540571118999999
476,23,7,2,8,-14.407851885
477,18,6,2,4,-13.906296634
478,23,7,10,8,-12.348231502
479,6,2,2,3,-12.521200561
480,29,10,7,11,-11.730898665
481,23,7,11,8,-10.9419418324
482,23,7,5,8,-10.5661525715
483,28,9,10,3,-11.018347931800001
484,23,7,11,8,-9.3867223742
485,29,10,11,11,-9.871022319
486,32,12,11,5,-9.7653370857
487,6,2,8,3,-10.4149922396
488,28,9,11,3,-11.605049706
489,30,11,11,3,-12.080607891
490,36,15,11,11,-12.806439496
491,36,15,1,11,-13.302105998999998
492,30,11,10,3,-13.793876837
493,23,7,8,8,-13.787500193
494,30,11,10,3,-13.876319883
495,30,11,10,3,-13.099077414
496,30,11,10,3,-12.353686713999998
497,30,11,10,3,-11.629080007
498,6,2,9,3,-11.710767461
499,29,10,9,11,-11.828726103000001
500,32,12,9,5,-11.131177329
501,29,10,10,11,-11.583111953
502,28,9,8,3,-12.135033325000002
503,32,12,10,5,-11.994008447000002
504,35,14,3,8,-12.954839801999999
505,36,15,11,11,-13.637521648
506,32,12,3,5,-13.700305174
507,26,8,10,10,-13.647903061000001
508,28,9,3,3,-14.599717714
509,32,12,3,5,-14.305478577
510,32,12,10,5,-13.305750276000001
511,32,12,10,5,-12.133522032000002
512,33,13,10,8,-10.868375873
513,30,11,11,3,-11.701258279
514,36,15,8,11,-11.5173694618
515,36,15,11,11,-11.343698788400001
516,36,15,11,11,-10.9768139816
517,36,15,3,11,-10.6659360869
518,41,19,7,1,-11.653472709999999
519,41,19,5,1,-11.735042667
520,41,19,9,1,-11.973334315
521,36,15,7,11,-12.169229313999999
522,36,15,11,11,-12.162162878
523,36,15,11,11,-12.882061484000001
524,35,14,1,8,-12.827612970999999
525,28,9,9,3,-13.59302368
526,28,9,10,3,-12.860185339000001
527,32,12,1,5,-14.365510463
528,37,16,9,10,-13.305624577
529,33,13,2,8,-13.254313278999998
530,33,13,3,8,-12.634111502
531,32,12,9,5,-12.125457952000001
532,29,10,3,11,-11.120160772
533,28,9,10,3,-10.9693871522
534,28,9,11,3,-11.2129009236
535,32,12,8,5,-10.3137891785
536,37,16,11,10,-11.250868127
537,37,16,11,10,-10.7339795121
538,29,10,8,11,-11.8936007485
539,32,12,8,5,-12.3387845066
540,32,12,9,5,-12.912343881999998
541,30,11,10,3,-12.339472103
542,32,12,11,5,-13.513930608999999
543,33,13,11,8,-13.504994298
544,29,10,10,11,-12.6980875
545,29,10,10,11,-11.1206145282
546,32,12,10,5,-9.607440759100001
547,28,9,10,3,-10.2813816083
548,32,12,10,5,-9.4593252195
549,28,9,8,3,-10.6226320245
550,33,13,9,8,-10.7848666164
551,29,10,9,11,-10.6995884888
552,30,11,5,3,-10.667807293
553,33,13,8,8,-10.6658503517
554,36,15,11,11,-11.1541213026
555,36,15,1,11,-11.520213603
556,32,12,8,5,-11.897921565
557,32,12,8,5,-12.450845241
558,32,12,9,5,-12.2279940607
559,28,9,1,3,-13.714288905
560,28,9,11,3,-14.497002320000002
561,28,9,1,3,-14.222733879
562,32,12,9,5,-14.513408759
563,28,9,10,3,-13.567760849
564,28,9,11,3,-13.804811477
565,29,10,3,11,-13.549946496
566,33,13,5,8,-12.905808450999999
567,29,10,3,11,-12.535717582000002
568,29,10,10,11,-10.756474022
569,29,10,10,11,-9.004844952000001
570,23,7,3,8,-10.6762006745
571,29,10,11,11,-10.3277360923
572,29,10,8,11,-9.7701426047
573,33,13,9,8,-10.549589538
574,33,13,8,8,-10.627228163800002
575,37,16,11,10,-10.819814776000001
576,30,11,9,3,-10.689537336099999
577,30,11,11,3,-11.388902762
578,30,11,9,3,-11.348562525
579,30,11,11,3,-13.282550142
580,32,12,11,5,-13.492757796
581,32,12,9,5,-12.708402155
582,6,2,11,3,-14.362811282000001
583,30,11,1,3,-14.461775588999998
584,32,12,9,5,-13.820026301999999
585,30,11,10,3,-12.575271036
586,32,12,3,5,-14.625760938
587,33,13,5,8,-13.416506289999997
588,32,12,1,5,-13.885953141
589,32,12,3,5,-12.759290505
590,32,12,10,5,-11.778601267000003
591,36,15,10,11,-9.718141459799998
592,6,2,3,3,-10.646860217
593,30,11,10,3,-10.0935684188
594,6,2,11,3,-9.693796063
595,36,15,3,11,-8.760498952899999
596,36,15,7,11,-9.9816137311
597,33,13,9,8,-9.9287098875
598,32,12,3,5,-9.6375091538
599,38,17,5,7,-10.946299554
600,32,12,11,5,-11.322268007999998
601,30,11,3,3,-11.764425758
602,32,12,11,5,-12.273207568
603,30,11,9,3,-12.589595411600001
604,30,11,7,3,-14.249138451
605,32,12,9,5,-14.298674677
606,30,11,7,3,-15.525068857
607,23,7,5,8,-14.969173814000001
608,30,11,7,3,-16.102759458
609,36,15,5,11,-15.121456813000002
610,36,15,7,11,-16.652275370999998
611,41,19,10,1,-15.126688480000002
612,30,11,7,3,-17.036511514
613,30,11,6,3,-19.10637045
614,30,11,9,3,-18.898817921
615,30,11,7,3,-19.462010766
616,33,13,10,8,-18.814467717
617,36,15,10,11,-19.086988165
618,6,2,8,3,-20.605012701
619,30,11,11,3,-18.468942448
620,30,11,8,3,-19.330126952
621,32,12,8,5,-18.355066014
622,32,12,8,5,-17.333796022
623,41,19,9,1,-15.592115117999999
624,41,19,10,1,-15.632778455
625,41,19,10,1,-13.906617358
626,36,15,8,11,-14.118042657
627,36,15,11,11,-12.983641624499999
628,36,15,8,11,-13.182894230999999
629,36,15,8,11,-12.930428698
630,36,15,8,11,-12.453777406
631,41,19,10,1,-12.961907099000001
632,35,14,5,8,-13.300905896
633,36,15,3,11,-14.708211802
634,49,23,5,6,-13.537459565999999
635,6,2,6,3,-15.351398277000001
636,45,21,3,6,-16.585211184000002
637,43,20,5,5,-16.089297678
638,47,22,3,3,-18.654606151
639,47,22,5,3,-18.022164442
640,6,2,9,3,-19.461343291
641,43,20,1,5,-20.039705276
642,28,9,5,3,-18.933363629
643,28,9,9,3,-18.114632513
644,23,7,10,8,-17.947049139
645,30,11,11,3,-17.280252173
646,32,12,1,5,-17.720132449
647,37,16,9,10,-15.65759058
648,32,12,1,5,-15.410554411
649,38,17,1,7,-14.237504673
650,37,16,10,10,-13.2273839
651,32,12,1,5,-15.407611182
652,32,12,5,5,-15.664357949
653,32,12,3,5,-16.051578236
654,30,11,10,3,-15.622701171000001
655,23,7,8,8,-17.009921361
656,29,10,10,11,-16.29694824
657,15,5,6,0,-17.627209757000003
658,29,10,9,11,-18.672743512
659,23,7,6,8,-17.268088151
660,28,9,9,3,-18.538932512000002
661,18,6,5,4,-17.159544656
662,30,11,11,3,-17.569606591
663,30,11,10,3,-16.980771351
664,32,12,9,5,-16.381264590999997
665,32,12,10,5,-14.586071016999998
666,32,12,5,5,-14.001897236
667,32,12,10,5,-14.645086861
668,28,9,3,3,-15.538184548
669,32,12,11,5,-13.856389048
670,29,10,8,11,-14.963897609
671,32,12,9,5,-14.626360988000002
672,32,12,5,5,-13.46225443
673,32,12,3,5,-15.151061340999998
674,36,15,5,11,-14.394217397999999
675,36,15,3,11,-16.224990464
676,36,15,6,11,-16.355423449
677,36,15,6,11,-16.556968305999998
678,35,14,4,8,-19.41599674
679,18,6,11,4,-17.886285689
680,18,6,4,4,-18.99207306
681,36,15,10,11,-17.325671957
682,36,15,11,11,-17.683822919
683,36,15,9,11,-16.109003735
684,32,12,11,5,-15.495166302
685,30,11,1,3,-13.936321924
686,37,16,10,10,-13.362499237000002
687,32,12,1,5,-14.733510112000001
688,37,16,3,10,-15.57415628
689,37,16,10,10,-15.332903861000002
690,32,12,3,5,-16.459910774
691,32,12,10,5,-17.429240416
692,15,5,6,0,-17.787499044
693,30,11,3,3,-17.343555263
694,36,15,11,11,-17.020013805
695,36,15,8,11,-17.408102131
696,33,13,11,8,-16.670600222
697,30,11,9,3,-17.069631578
698,32,12,5,5,-14.760988904
699,32,12,1,5,-15.636900520000001
700,32,12,5,5,-14.203356931999998
701,28,9,10,3,-15.500510025
702,28,9,6,3,-15.252358343000001
703,32,12,10,5,-15.476761916000001
704,15,5,6,0,-15.144961168
705,26,8,8,10,-17.226788236
706,29,10,11,11,-17.456544400000002
707,29,10,3,11,-18.528582004
708,32,12,11,5,-17.45104294
709,30,11,3,3,-17.878467182
710,36,15,3,11,-17.033544921999997
711,36,15,3,11,-18.139768793
712,36,15,3,11,-16.942679501
713,36,15,5,11,-15.675185491
714,15,5,9,0,-16.072332098
715,23,7,5,8,-13.828450299
716,30,11,10,3,-14.526768779
717,28,9,3,3,-15.486572745
718,32,12,6,5,-14.0436550162
719,29,10,4,11,-16.270364950999998
720,29,10,10,11,-13.903982546
721,15,5,6,0,-15.128047561999999
722,30,11,6,3,-17.318115137
723,41,19,6,1,-16.311222649999998
724,40,18,4,9,-18.765401268
725,43,20,6,5,-16.853742886
726,43,20,11,5,-18.282535271
727,43,20,6,5,-17.374459744
728,49,23,3,6,-18.590837574000002
729,49,23,11,6,-15.544630908
730,43,20,5,5,-16.521426292999998
731,49,23,3,6,-16.551031591
732,49,23,5,6,-14.876589488
733,49,23,9,6,-14.518641473
734,49,23,10,6,-14.342260930999998
735,49,23,2,6,-15.877040291
736,32,12,10,5,-12.369052985
737,30,11,10,3,-13.450969886000001
738,33,13,10,8,-11.959513567
739,30,11,10,3,-12.610979081
740,41,19,3,1,-15.043589306999998
741,41,19,7,1,-16.200807381
742,29,10,9,11,-17.783110997999998
743,29,10,4,11,-18.505303097
744,32,12,7,5,-18.656890968
745,29,10,4,11,-19.497705460000002
746,30,11,5,3,-19.226406861
747,40,18,4,9,-19.46660347
748,40,18,11,9,-18.615521147
749,18,6,11,4,-18.398404405
750,23,7,4,8,-18.279832837
751,30,11,5,3,-17.282187368
752,30,11,4,3,-17.068675706
753,36,15,11,11,-15.780538276
754,41,19,8,1,-14.912435341
755,41,19,11,1,-13.527231026000003
756,40,18,9,9,-13.583770083000001
757,36,15,1,11,-12.891099453999999
758,32,12,9,5,-12.792903995
759,30,11,6,3,-12.4601059904
760,30,11,4,3,-13.237477492
761,18,6,10,4,-12.298869801999999
762,18,6,6,4,-13.180463601
763,29,10,10,11,-13.842796611
764,18,6,8,4,-14.434435939
765,29,10,9,11,-15.666747095
766,29,10,5,11,-15.08596077
767,32,12,4,5,-17.865316581000002
