step,leaf_id,abstract_state,env_action,silver_class,g_value
183,10,2,10,10,30.0410099
184,10,2,3,10,21.979360580444336
185,11,3,5,4,9.992197036743164
186,11,3,0,4,-31.29782295
187,44,20,10,7,28.301197052001957
188,44,20,9,7,27.02389144897461
189,44,20,11,7,14.494855880737305
190,8,1,4,5,33.42071533203125
191,8,1,0,5,-26.65315437
192,8,1,2,5,-4.876249313
193,8,1,4,5,31.80858612060547
194,8,1,5,5,13.461236000061035
195,8,1,10,5,28.68534469604492
196,44,20,10,7,28.599536895751957
197,44,20,3,7,22.479875564575195
198,44,20,3,7,20.64946746826172
199,28,12,10,10,30.956518173217773
200,44,20,0,7,-26.47481918
201,44,20,4,7,31.46327018737793
202,28,12,11,10,12.424302101135254
203,28,12,2,10,-1.50145638
204,44,20,3,7,24.24922180175781
205,44,20,3,7,23.038562774658203
206,44,20,4,7,35.45831680297852
207,44,20,10,7,34.07571029663086
208,44,20,9,7,29.326662063598636
209,44,20,4,7,30.62921524047852
210,44,20,4,7,31.28104019165039
211,28,12,9,10,28.88791847229004
212,28,12,3,10,24.434446334838867
213,47,22,9,9,26.36151695251465
214,47,22,9,9,26.012216567993164
215,47,22,7,9,10.643495559692385
216,11,3,8,4,13.350896835327148
217,11,3,2,4,4.122043609619141
218,8,1,10,5,31.81142234802246
219,6,0,6,9,7.6848368644714355
220,44,20,1,7,11.528846740722656
221,44,20,0,7,-20.23944473
222,44,20,5,7,18.82145881652832
223,28,12,10,10,31.71643447875977
224,28,12,3,10,24.390155792236328
225,44,20,10,7,34.07348633
226,44,20,10,7,33.12793731689453
227,44,20,1,7,11.815999984741213
228,44,20,6,7,10.21851921081543
229,44,20,10,7,31.66076088
230,44,20,2,7,7.985244274139404
231,44,20,10,7,31.61970329284668
232,28,12,2,10,8.707077026367188
233,47,22,10,9,31.087406158447266
234,28,12,10,10,31.44586181640625
235,47,22,10,9,31.58159446716309
236,47,22,10,9,31.65928649902344
237,47,22,10,9,31.425447463989254
238,47,22,0,9,-18.39406776
239,49,23,10,3,31.01073647
240,28,12,7,10,16.00685691833496
241,46,21,10,4,32.93143844604492
242,47,22,10,9,32.27209473
243,47,22,10,9,31.498462677001957
244,47,22,6,9,14.165021896362305
245,47,22,10,9,31.50119400024414
246,49,23,5,3,24.099985122680664
247,28,12,5,10,23.725605010986328
248,28,12,0,10,-16.45473862
249,28,12,10,10,30.865671157836918
250,28,12,10,10,31.235166549682617
251,47,22,0,9,-15.98798466
252,47,22,10,9,30.81765937805176
253,28,12,10,10,30.876853942871094
254,49,23,10,3,31.04408073425293
255,49,23,1,3,12.966851234436035
256,49,23,10,3,30.596614837646484
257,49,23,10,3,30.926916122436523
258,28,12,10,10,31.007274627685547
259,49,23,10,3,31.190261840820312
260,49,23,10,3,31.27274513244629
261,49,23,4,3,27.28795815
262,49,23,10,3,32.87181473
263,28,12,10,10,31.061010360717773
264,49,23,5,3,26.17391014099121
265,49,23,7,3,17.686870574951172
266,49,23,10,3,31.924236297607425
267,49,23,6,3,16.59371566772461
268,49,23,10,3,31.02480697631836
269,49,23,3,3,31.28157997131348
270,28,12,10,10,32.118621826171875
271,60,29,3,5,31.76320075988769
272,60,29,10,5,32.91876602172852
273,60,29,10,5,31.485048294067383
274,60,29,11,5,23.15415573120117
275,11,3,3,4,33.644073486328125
276,11,3,11,4,23.988910675048828
277,11,3,3,4,32.89793014526367
278,11,3,3,4,30.780149459838867
279,11,3,3,4,31.086091995239254
280,11,3,9,4,28.915380477905277
281,10,2,8,10,23.978191375732425
282,11,3,2,4,20.16101646
283,8,1,3,5,32.013282775878906
284,8,1,5,5,31.776323318481445
285,8,1,3,5,32.287113189697266
286,8,1,5,5,32.22938919067383
287,8,1,1,5,18.055864334106445
288,8,1,9,5,27.775684356689453
289,11,3,8,4,26.86568069458008
290,11,3,3,4,32.476600646972656
291,11,3,5,4,32.151554107666016
292,44,20,4,7,30.40872383117676
293,44,20,5,7,32.54986953735352
294,28,12,5,10,32.96457290649414
295,28,12,5,10,32.418636322021484
296,44,20,3,7,32.00347900390625
297,28,12,8,10,30.123863220214844
298,28,12,2,10,25.09411621
299,46,21,4,4,32.22745513916016
300,28,12,5,10,32.00735855102539
301,28,12,5,10,32.081661224365234
302,46,21,4,4,31.77273750305176
303,28,12,2,10,27.61943817138672
304,28,12,7,10,21.752666473388672
305,28,12,4,10,33.020660400390625
306,28,12,4,10,32.63036346435547
307,46,21,4,4,32.00189971923828
308,28,12,4,10,32.01752471923828
309,28,12,7,10,23.16286849975586
310,28,12,4,10,33.22156524658203
311,49,23,3,3,29.680156707763672
312,28,12,7,10,23.056236267089844
313,28,12,4,10,33.62519073486328
314,28,12,4,10,33.23663330078125
315,49,23,7,3,23.512279510498047
316,28,12,5,10,29.98850440979004
317,49,23,8,3,33.7592659
318,28,12,6,10,22.32499885559082
319,49,23,4,3,33.55870438
320,28,12,4,10,32.77120590209961
321,28,12,8,10,33.238643646240234
322,28,12,2,10,28.74950408935547
323,28,12,8,10,33.433841705322266
324,28,12,8,10,33.26665496826172
325,28,12,8,10,33.491905212402344
326,28,12,8,10,33.77177429199219
327,28,12,3,10,29.68044090270996
328,28,12,8,10,33.33325958251953
329,49,23,8,3,33.80234909057617
330,28,12,8,10,34.09300613
331,36,16,8,8,33.97013473510742
332,36,16,5,8,28.864635467529297
333,39,18,11,7,31.76226043701172
334,12,4,1,11,25.285568237304688
335,12,4,4,11,36.569522857666016
336,12,4,4,11,35.69210433959961
337,12,4,4,11,34.33063507080078
338,12,4,4,11,33.51728057861328
339,12,4,8,11,33.648494720458984
340,12,4,8,11,34.13754653930664
341,12,4,6,11,24.96091651916504
342,12,4,6,11,25.49933815002441
343,12,4,8,11,34.706600189208984
344,12,4,8,11,34.66109848022461
345,12,4,8,11,33.81306076049805
346,12,4,8,11,33.69417190551758
347,12,4,8,11,33.573116302490234
348,12,4,8,11,33.82660675048828
349,12,4,8,11,33.44152069091797
350,12,4,8,11,33.323036193847656
351,34,15,5,9,28.506250381469727
352,31,13,8,1,34.12269592285156
353,31,13,8,1,33.56313705444336
354,49,23,8,3,32.95929336547852
355,31,13,8,1,32.842891693115234
356,34,15,1,9,27.01803970336914
357,31,13,8,1,32.248924255371094
358,31,13,8,1,32.52698516845703
359,49,23,11,3,32.339962005615234
360,12,4,1,11,28.090436935424805
361,12,4,8,11,31.701004028320312
362,12,4,8,11,31.92952537536621
363,12,4,8,11,31.811450958251957
364,12,4,6,11,28.02250862121582
365,12,4,8,11,31.773473739624023
366,12,4,8,11,31.349496841430664
367,12,4,8,11,31.235858917236328
368,12,4,8,11,31.119461059570312
369,12,4,1,11,28.897167205810547
370,12,4,2,11,30.931961059570312
371,12,4,2,11,30.804161071777344
372,12,4,0,11,13.197223663330078
373,12,4,7,11,30.813068389892575
374,12,4,10,11,30.431156158447266
375,10,2,7,10,30.11045265197754
376,11,3,5,4,28.58898354
377,49,23,7,3,30.84006118774414
378,49,23,7,3,30.28603744506836
379,49,23,7,3,31.10786247253418
380,49,23,10,3,30.195526123046875
381,49,23,7,3,30.37393569946289
382,49,23,8,3,28.884450912475582
383,28,12,6,10,27.804431915283203
384,28,12,5,10,30.580730438232425
385,28,12,5,10,30.58263588
386,28,12,7,10,30.71343421936035
387,28,12,10,10,30.667524337768555
388,49,23,7,3,31.11220932006836
389,49,23,10,3,30.990522384643555
390,49,23,10,3,30.61743164
391,49,23,7,3,31.282873153686523
392,49,23,3,3,29.49102783203125
393,49,23,5,3,31.120296478271484
394,49,23,5,3,31.425853729248047
395,49,23,7,3,30.87008285522461
396,49,23,2,3,27.301023483276367
397,28,12,3,10,29.02593421936035
398,49,23,6,3,27.9614315
399,49,23,1,3,30.83594512939453
400,28,12,7,10,30.80307388305664
401,49,23,1,3,31.123689651489254
402,49,23,7,3,30.653003692626957
403,28,12,10,10,30.65950965881348
404,49,23,1,3,30.77709579467773
405,49,23,7,3,30.80920791625977
406,49,23,1,3,30.90339469909668
407,49,23,7,3,30.57373047
408,28,12,1,10,30.423192977905277
409,49,23,1,3,30.599010467529297
410,49,23,7,3,30.515792846679688
411,53,25,3,5,29.978309631347656
412,53,25,5,5,30.93920326
413,36,16,2,8,27.793684005737305
414,54,26,6,7,30.11615753173828
415,36,16,5,8,30.19025993347168
416,36,16,5,8,30.27140617370605
417,39,18,5,7,30.328710556030277
418,39,18,3,7,30.322288513183597
419,36,16,5,8,30.49869155883789
420,53,25,5,5,30.56923484802246
421,36,16,3,8,30.50545310974121
422,53,25,5,5,30.397294998168945
423,36,16,5,8,30.535194396972656
424,54,26,3,7,30.554908752441406
425,36,16,5,8,30.06439971923828
426,53,25,3,5,30.58260726928711
427,36,16,5,8,30.51888656616211
428,60,29,6,5,30.025909423828125
429,60,29,3,5,30.85609436035156
430,59,28,2,6,30.24368095397949
431,60,29,6,5,31.40505599975586
432,59,28,6,6,31.10223388671875
433,59,28,6,6,31.504404067993164
434,59,28,6,6,31.15094566345215
435,59,28,6,6,31.358720779418945
436,59,28,6,6,31.15682029724121
437,59,28,6,6,31.61236572265625
438,59,28,6,6,31.39397621154785
439,59,28,6,6,31.615095138549805
440,59,28,4,6,27.952482223510746
441,59,28,2,6,31.74076271057129
442,59,28,2,6,31.55031013488769
443,59,28,2,6,31.0048942565918
444,59,28,6,6,31.99136734008789
445,59,28,6,6,31.61086082458496
446,59,28,6,6,31.833969116210938
447,59,28,6,6,31.62338638305664
448,59,28,6,6,31.85470390319824
449,59,28,6,6,31.46998786926269
450,59,28,7,6,31.73221206665039
451,59,28,11,6,31.083227157592773
452,12,4,11,11,30.974123001098636
453,12,4,6,11,33.981842041015625
454,12,4,6,11,33.38719559
455,12,4,6,11,33.12346649169922
456,12,4,6,11,32.44362258911133
457,12,4,6,11,31.731769561767575
458,12,4,11,11,31.429462432861328
459,12,4,7,11,32.05133819580078
460,12,4,11,11,31.954225540161133
461,12,4,11,11,31.99991607666016
462,12,4,2,11,29.37653160095215
463,12,4,6,11,31.19133949279785
464,12,4,7,11,30.93024635314941
465,12,4,11,11,30.947650909423828
466,12,4,11,11,31.80304336547852
467,12,4,7,11,31.769989013671875
468,12,4,11,11,32.21078109741211
469,12,4,11,11,32.27012634277344
470,12,4,11,11,32.08876419067383
471,12,4,11,11,31.863842010498047
472,12,4,7,11,31.65521049499512
473,12,4,11,11,31.515872955322266
474,12,4,11,11,31.516855239868164
475,12,4,7,11,31.942846298217773
476,12,4,11,11,31.94753646850586
477,12,4,4,11,26.190792083740234
478,12,4,8,11,26.331588745117188
479,12,4,11,11,31.785966873168945
480,12,4,11,11,32.091304779052734
481,12,4,3,11,28.49066925048828
482,12,4,11,11,31.093618392944336
483,12,4,11,11,30.464990615844727
484,12,4,7,11,31.512603759765625
485,12,4,11,11,30.786081314086918
486,12,4,11,11,31.609472274780277
487,12,4,11,11,31.440134048461918
488,12,4,11,11,31.217060089111328
489,12,4,11,11,30.48286819458008
490,12,4,7,11,30.62360954284668
491,12,4,7,11,29.79255104064941
492,13,5,7,9,30.63826942443848
493,13,5,1,9,29.275480270385746
494,12,4,7,11,29.20047187805176
495,12,4,7,11,30.209651947021484
496,12,4,7,11,29.44122695922852
497,12,4,7,11,30.18568420410156
498,12,4,1,11,29.52109909057617
499,12,4,7,11,29.15837860107422
500,12,4,7,11,30.240177154541016
501,12,4,0,11,17.413908004760742
502,13,5,1,9,30.145124435424805
503,31,13,7,1,29.57038116455078
504,31,13,1,1,29.47072029113769
505,53,25,1,5,30.166967391967773
506,53,25,7,5,29.868541717529297
507,53,25,1,5,30.257604598999023
508,53,25,7,5,29.71646881103516
509,31,13,1,1,29.85681152
510,53,25,1,5,30.21784400939941
511,53,25,7,5,30.142919540405277
512,53,25,1,5,30.30798912
513,53,25,7,5,30.09496498
514,31,13,3,1,29.952943801879883
515,53,25,1,5,29.690166473388672
516,54,26,7,7,30.26434135437012
517,53,25,1,5,30.30682945251465
518,53,25,7,5,30.135425567626957
519,31,13,3,1,30.16160774230957
520,53,25,9,5,29.75225067138672
521,49,23,11,3,33.26527404785156
522,12,4,11,11,33.12167739868164
523,12,4,11,11,32.13734055
524,12,4,3,11,31.890199661254883
525,12,4,3,11,31.00592994689941
526,12,4,3,11,31.912904739379883
527,12,4,3,11,30.69294166564941
528,12,4,3,11,31.43054962158203
529,12,4,3,11,32.52655792236328
530,12,4,3,11,31.43238067626953
531,12,4,3,11,32.39542770385742
532,12,4,3,11,31.13778305053711
533,12,4,3,11,31.66778945922852
534,12,4,3,11,32.525386810302734
535,12,4,3,11,31.53659439086914
536,53,25,3,5,32.39427947998047
537,31,13,10,1,31.221864700317383
538,27,11,3,5,31.643783569335938
539,47,22,3,9,33.48527526855469
540,47,22,3,9,32.26596450805664
541,47,22,3,9,32.73418426513672
542,47,22,3,9,31.30145835876465
543,49,23,3,3,31.641260147094727
544,49,23,3,3,32.296409606933594
545,49,23,3,3,30.69186019897461
546,49,23,3,3,31.53973197937012
547,21,9,10,7,31.25010871887207
548,19,8,3,10,31.297592163085938
549,47,22,3,9,31.582910537719727
550,47,22,10,9,30.66869354248047
551,46,21,3,4,31.332035064697266
552,49,23,3,3,31.128602981567383
553,49,23,3,3,31.14179039001465
554,49,23,3,3,31.772436141967773
555,49,23,3,3,30.54294204711914
556,49,23,3,3,31.26568031311035
557,49,23,10,3,30.340017318725582
558,21,9,3,7,30.533021926879883
559,49,23,3,3,31.180776596069336
560,49,23,3,3,29.87248420715332
561,49,23,7,3,30.551664352416992
562,18,7,4,2,30.733776092529297
563,49,23,10,3,31.15021514892578
564,18,7,2,2,29.99643325805664
565,47,22,2,9,29.88201332092285
566,47,22,7,9,30.46783447265625
567,47,22,4,9,31.096031188964844
568,18,7,10,2,32.02739715576172
569,46,21,2,4,30.182727813720703
570,47,22,2,9,29.90805435180664
571,47,22,7,9,30.635129928588867
572,47,22,4,9,30.266563415527344
573,49,23,10,3,30.923553466796875
574,19,8,2,10,30.009292602539062
575,49,23,4,3,30.19658470153809
576,28,12,0,10,20.466123580932617
577,18,7,7,2,30.779088973999023
578,18,7,4,2,30.72884559631348
579,18,7,10,2,32.16361618041992
580,49,23,2,3,30.334571838378903
581,49,23,2,3,30.19970321655273
582,28,12,7,10,31.02803421020508
583,18,7,4,2,30.09419250488281
584,49,23,11,3,29.52694320678711
585,10,2,4,10,33.24246597290039
586,11,3,4,4,32.478153228759766
587,11,3,4,4,31.765905380249023
588,11,3,4,4,30.91209602355957
589,11,3,4,4,29.76307487487793
590,11,3,7,4,30.40569305419922
591,10,2,4,10,29.793920516967773
592,10,2,10,10,31.00892639160156
593,11,3,4,4,26.964942932128903
594,11,3,7,4,30.377450942993164
595,11,3,0,4,19.54289054870605
596,11,3,7,4,30.89100456237793
597,10,2,7,10,29.57668876647949
598,10,2,7,10,30.05282020568848
599,11,3,7,4,30.909177780151367
600,10,2,7,10,29.820316314697266
601,11,3,7,4,30.52598190307617
602,21,9,7,7,29.22429084777832
603,19,8,7,10,29.70152282714844
604,49,23,7,3,30.61066055297852
605,27,11,7,5,28.99723243713379
606,49,23,7,3,30.055063247680664
607,27,11,11,5,29.082393646240234
608,12,4,4,11,29.54803276062012
609,12,4,11,11,30.08311462402344
610,12,4,11,11,30.191482543945312
611,12,4,4,11,30.971418380737305
612,12,4,4,11,30.284969329833984
613,12,4,11,11,30.932958602905277
614,12,4,11,11,30.343358993530277
615,12,4,11,11,29.76193618774414
616,12,4,3,11,29.214975357055664
617,12,4,11,11,29.36642837524414
618,12,4,11,11,29.34173011779785
619,12,4,3,11,29.626096725463867
620,12,4,11,11,29.82800293
621,12,4,3,11,29.83485221862793
622,12,4,11,11,31.212202072143555
623,12,4,11,11,30.50754165649414
624,49,23,3,3,30.370346069335938
625,54,26,11,7,30.322589874267575
626,54,26,3,7,30.08805084228516
627,54,26,11,7,29.56515884399414
628,31,13,11,1,29.45022392272949
629,54,26,3,7,29.86610412597656
630,54,26,11,7,29.895191192626957
631,53,25,3,5,30.539939880371094
632,54,26,11,7,30.605955123901367
633,54,26,11,7,29.86613655090332
634,54,26,3,7,30.525270462036133
635,54,26,2,7,29.40780639648437
636,49,23,3,3,29.662338256835938
637,34,15,10,9,29.96702003479004
638,27,11,3,5,29.984575271606445
639,49,23,3,3,30.667903900146484
640,49,23,2,3,29.74276733398437
641,49,23,3,3,30.202741622924805
642,49,23,10,3,30.41546630859375
643,28,12,2,10,29.924604415893555
644,49,23,4,3,23.56260299682617
645,49,23,2,3,30.666597366333008
646,49,23,3,3,30.84962272644043
647,49,23,2,3,30.586566925048828
648,54,26,3,7,30.39110565185547
649,54,26,2,7,30.703882217407227
650,36,16,2,8,30.36770439147949
651,53,25,3,5,30.117244720458984
652,36,16,2,8,30.39408493041992
653,53,25,7,5,30.24301147460937
654,28,12,9,10,29.892505645751957
655,44,20,7,7,30.541820526123047
656,44,20,9,7,30.284706115722656
657,27,11,7,5,30.34287643432617
658,44,20,7,7,31.361099243164062
659,44,20,7,7,30.115467071533203
660,44,20,7,7,31.144229888916016
661,44,20,7,7,29.931655883789062
662,21,9,8,7,20.92216110229492
663,46,21,7,4,31.29388236999512
664,21,9,7,7,30.162569046020508
665,46,21,7,4,31.239675521850582
666,27,11,10,5,29.896440505981445
667,21,9,7,7,30.42023658752441
668,46,21,7,4,31.721803665161133
669,47,22,7,9,30.31058120727539
670,47,22,7,9,31.27484703063965
671,47,22,7,9,29.871641159057617
672,47,22,7,9,30.30317687988281
673,47,22,7,9,30.67228507995605
674,21,9,7,7,29.593341827392575
675,46,21,7,4,30.60809135437012
676,21,9,10,7,29.916797637939453
677,21,9,7,7,29.85944557189941
678,47,22,7,9,30.69562149047852
679,47,22,7,9,29.53947257995605
680,47,22,7,9,30.402666091918945
681,19,8,9,10,29.987136840820312
682,19,8,7,10,29.60685920715332
683,49,23,7,3,30.42381858825684
684,19,8,9,10,29.72409439086914
685,49,23,6,3,30.31645774841309
686,49,23,7,3,29.84135627746582
687,28,12,9,10,30.13201904296875
688,19,8,5,10,30.23750114440918
689,49,23,5,3,30.43297576904297
690,49,23,7,3,30.458986282348636
691,49,23,7,3,29.299999237060547
692,49,23,11,3,24.136369705200195
693,10,2,6,10,31.299131393432617
694,11,3,10,4,28.46901512145996
695,10,2,6,10,29.76931953430176
696,11,3,6,4,29.841524124145508
697,10,2,7,10,30.21379852294922
698,10,2,3,10,30.20801544189453
699,10,2,0,10,19.093551635742188
700,11,3,3,4,29.70999526977539
701,11,3,3,4,31.021671295166016
702,10,2,3,10,29.97072410583496
703,11,3,3,4,30.890634536743164
704,10,2,10,10,30.083335876464844
705,10,2,3,10,30.614898681640625
706,11,3,3,4,31.354835510253903
707,11,3,3,4,29.948190689086918
708,11,3,3,4,30.93214988708496
709,10,2,2,10,29.91778945922852
710,18,7,3,2,30.30648422241211
711,46,21,3,4,31.288658142089844
712,18,7,3,2,30.147214889526367
713,46,21,3,4,31.28725242614746
714,18,7,2,2,30.08969116210937
715,18,7,3,2,30.43362045288086
716,46,21,3,4,31.42531967163086
717,18,7,3,2,30.32905960083008
718,46,21,3,4,31.375207901000977
719,19,8,2,10,30.189233779907227
720,19,8,3,10,30.49754524230957
721,46,21,3,4,31.424842834472656
722,21,9,3,7,30.202173233032227
723,49,23,3,3,31.28697204589844
724,27,11,5,5,30.169620513916016
725,27,11,5,5,30.26421356201172
726,49,23,3,3,31.136571884155277
727,49,23,0,3,18.63512611
728,49,23,3,3,31.090171813964844
729,27,11,10,5,30.37706184387207
730,27,11,3,5,30.46080780029297
731,49,23,3,3,31.212242126464844
732,49,23,5,3,30.222633361816406
733,49,23,10,3,28.66377258300781
734,49,23,3,3,30.553119659423828
735,49,23,5,3,30.3513298034668
736,27,11,5,5,30.186281204223636
737,49,23,2,3,28.295846939086918
738,49,23,7,3,30.542280197143555
739,28,12,10,10,29.72739028930664
740,46,21,7,4,30.94067955
741,47,22,7,9,29.89301109313965
742,47,22,7,9,30.351491928100582
743,47,22,7,9,31.26464272
744,18,7,7,2,30.04493904113769
745,49,23,7,3,31.34813117980957
746,18,7,10,2,30.50219727
747,21,9,7,7,30.500097274780277
748,49,23,7,3,31.83670425415039
749,49,23,7,3,30.706418991088867
750,49,23,7,3,31.762720108032227
751,49,23,7,3,30.281044006347656
752,49,23,7,3,30.73080062866211
753,49,23,7,3,31.448320388793945
754,19,8,7,10,30.33549690246582
755,49,23,7,3,31.363956451416016
756,18,7,4,2,30.53847885131836
757,18,7,10,2,31.156179428100582
758,49,23,7,3,31.73902702331543
759,49,23,7,3,30.398202896118164
760,49,23,7,3,31.51477051
761,60,29,4,5,30.12561416625977
762,60,29,10,5,31.133115768432617
763,60,29,7,5,31.494844436645508
764,60,29,7,5,30.179065704345703
765,60,29,7,5,30.765180587768555
766,60,29,4,5,30.211870193481445
767,60,29,10,5,30.956544876098636
768,60,29,7,5,30.96156120300293
769,60,29,1,5,28.393434524536133
770,60,29,7,5,30.160919189453125
771,60,29,4,5,30.37159919738769
772,60,29,10,5,30.69602394104004
773,60,29,3,5,30.33670997619629
774,60,29,7,5,29.482763290405277
775,60,29,3,5,29.564048767089844
776,60,29,2,5,29.32081413269043
777,60,29,4,5,29.67620086669922
778,60,29,4,5,30.47701644897461
779,21,9,4,7,30.124732971191406
780,59,28,4,6,30.22692871
781,21,9,4,7,29.74385643005371
782,59,28,4,6,29.96723747253418
