feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_mean_remaining_mig,feat_mean_remaining_reinst,feat_total_ues,ci,cj,action
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,18.0,97.625,21.428571701049805,790.2857055664062,0.0,1,3,6
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,180.375,20.0,105.125,138.42857360839844,970.8571166992188,18.0,1,4,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,22.0,106.5,35.71428680419922,872.5714111328125,10.0,1,5,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,20.0,105.125,130.0,964.1428833007812,17.0,1,6,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,192.625,18.0,97.625,14.428571701049805,746.8571166992188,0.0,1,7,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,24.0,113.1875,141.42857360839844,971.7142944335938,21.0,1,8,7
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,18.0,97.625,2.2857143878936768,686.5714111328125,0.0,1,9,4
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,192.625,14.0,90.75,55.42856979370117,895.4285888671875,15.0,1,10,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,18.0,99.1875,155.7142791748047,982.7142944335938,26.0,1,11,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,182.5,22.0,107.375,149.2857208251953,977.2857055664062,23.0,2,3,11
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,180.375,22.0,111.0,239.85714721679688,1012.7142944335938,40.0,2,4,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,12.0,174.375,28.0,117.375,168.42857360839844,987.2857055664062,34.0,2,5,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,22.0,107.5,204.14285278320312,1003.5714111328124,42.0,2,6,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,18.0,103.1875,152.2857208251953,980.5714111328124,27.0,2,7,4
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,20.0,105.4375,202.2857208251953,1002.7142944335938,38.0,2,8,9
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,12.0,89.125,85.85713958740234,930.0,17.0,2,9,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,180.375,22.0,111.25,160.14285278320312,984.1428833007812,28.0,2,10,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,18.0,103.0625,132.42857360839844,966.0,15.0,2,11,2
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,14.0,91.125,93.85713958740234,935.8571166992188,18.0,3,4,3
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,182.5,22.0,106.5,35.57143020629883,872.4285888671875,9.0,3,5,6
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,26.0,196.625,12.0,93.0,158.42857360839844,984.0,28.0,3,6,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,22.0,105.875,23.14285659790039,798.7142944335938,0.0,3,7,4
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,14.0,176.375,26.0,115.375,169.2857208251953,987.4285888671876,33.0,3,8,7
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,22.0,105.75,17.428571701049805,764.8571166992188,0.0,3,9,4
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,192.625,16.0,96.1875,31.0,861.2857055664062,8.0,3,10,7
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,20.0,105.125,143.14285278320312,972.4285888671876,23.0,3,11,3
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,24.0,113.1875,141.57142639160156,971.7142944335938,21.0,4,5,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,24.0,113.5,184.2857208251953,994.5714111328124,32.0,4,6,3
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,186.5,20.0,105.125,114.0,952.7142944335938,18.0,4,7,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,16.0,96.9375,241.7142791748047,1012.7142944335938,38.0,4,8,3
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,20.0,104.6875,53.14285659790039,894.1428833007812,16.0,4,9,1
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,18.0,99.0625,117.28571319580078,954.8571166992188,20.0,4,10,3
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,22.0,107.5,199.14285278320312,1000.7142944335938,39.0,4,11,3
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,180.375,20.0,105.125,120.14286041259766,956.5714111328124,22.0,5,6,3
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,192.625,16.0,96.0,26.428571701049805,818.7142944335938,0.0,5,7,7
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,18.0,99.3125,224.5714263916016,1007.2857055664062,43.0,5,8,7
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,22.0,105.75,18.571428298950195,772.5714111328125,0.0,5,9,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,20.0,190.625,18.0,99.1875,92.57142639160156,935.1428833007812,18.0,5,10,5
