step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,weighted_resource_diff,weighted_network_diff,weighted_security_diff,best_weighted_q_resource,best_weighted_q_network,best_weighted_q_security,alt_weighted_q_resource,alt_weighted_q_network,alt_weighted_q_security,prob_action_0,prob_action_1,prob_action_2,prob_action_3,prob_action_4,prob_action_5,prob_action_6,prob_action_7,prob_action_8,prob_action_9,prob_action_10,prob_action_11,max_prob,max_prob_action,policy_entropy,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_steps_since_last_mtd,feat_total_ues,feat_nb_resources
31,EUPG,MORL_vec,MORL_RDX,1,1,2,1,Action 1 was executed and matches the highest-probability action (action 1). Compared to next-best action 2: lower Q on all objectives vs next-best. Per-component: Resource: loses 38.765 weighted; Network: loses 2.168 weighted; Security: loses 21.454 weighted.,-38.765045,-2.1678662,-21.454308,-21.419216,-3.8069124,-2.6047235,17.34583,-1.6390462,18.849585,0.079505,0.147872,0.073398,0.133787,0.064206,0.044587,0.138313,0.080502,0.082666,0.058249,0.03061,0.066305,0.147872,1,2.394493,22.0,188.5,14.0,94.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,86.763671875,0.7877322435379028,5.40625,0.0819789320230484,141.0,276.71429443359375,0.0,1025.7142333984375,0.0,35.0,7.0
32,EUPG,MORL_vec,MORL_RDX,1,1,2,1,Action 1 was executed and matches the highest-probability action (action 1). Compared to next-best action 2: lower Q on all objectives vs next-best. Per-component: Resource: loses 38.480 weighted; Network: loses 1.925 weighted; Security: loses 21.396 weighted.,-38.4805,-1.9254501,-21.39574,-21.46411,-3.5167544,-2.561102,17.016388,-1.5913043,18.834639,0.072705,0.144144,0.071898,0.130503,0.080406,0.04146,0.123085,0.072181,0.084023,0.064052,0.027278,0.088264,0.144144,1,2.40365,22.0,188.5,14.0,94.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,89.5625,0.0160097386687994,0.059295654296875,0.0819789320230484,141.0,276.5714416503906,0.0,1025.7142333984375,1.0,35.0,7.0
33,EUPG,MORL_vec,MORL_RDX,3,3,2,1,Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 2: lower Q on all objectives vs next-best. Per-component: Resource: loses 15.656 weighted; Network: loses 0.503 weighted; Security: loses 9.158 weighted.,-15.655563,-0.503356,-9.158449,1.1601814,-2.1514225,9.716351,16.815744,-1.6480664,18.8748,0.07814,0.127087,0.09412,0.133604,0.065923,0.035393,0.113217,0.066471,0.102652,0.059545,0.03249,0.091358,0.133604,3,2.408684,24.0,190.5,14.0,94.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,92.361328125,0.03603363037109375,0.204345703125,0.0819789320230484,141.0,276.5714416503906,0.0,1025.7142333984375,0.0,34.0,7.0
34,EUPG,MORL_vec,MORL_RDX,1,3,3,0,Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is worse on all objectives. Per-component: Resource: loses 22.339 weighted; Network: loses 0.797 weighted; Security: loses 12.233 weighted.,-22.339025,-0.79655033,-12.232719,-21.54238,-3.3573687,-2.7937355,0.7966439,-2.5608184,9.438984,0.080844,0.127886,0.09493,0.134831,0.059347,0.036434,0.120157,0.06959,0.102384,0.057101,0.033989,0.082507,0.134831,3,2.40601,22.0,188.5,18.0,102.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,95.16015625,0.01585933193564415,0.05914306640625,0.0819789320230484,141.0,276.4285583496094,0.0,1025.7142333984375,0.0,34.0,7.0
35,EUPG,MORL_vec,MORL_RDX,3,3,2,1,Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 2: lower Q on all objectives vs next-best. Per-component: Resource: loses 16.034 weighted; Network: loses 1.358 weighted; Security: loses 9.969 weighted.,-16.0336,-1.3575779,-9.969069,0.8192887,-2.8326159,9.093681,16.852888,-1.475038,19.06275,0.078136,0.127086,0.094119,0.133602,0.065933,0.035391,0.113207,0.066466,0.102652,0.059549,0.032488,0.091371,0.133602,3,2.408686,20.0,186.5,18.0,102.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.578125,97.958984375,0.0091389250010252,0.01480865478515625,0.0819789320230484,141.0,276.28570556640625,0.0,1025.7142333984375,1.0,34.0,7.0
36,EUPG,MORL_vec,MORL_RDX,8,3,3,0,"Action 8 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 8 is better on Network, worse on Resource, Security. Per-component: Resource: loses 4.477 weighted; Network: gains 3.826 weighted; Security: loses 19.103 weighted.",-4.4774833,3.8263128,-19.102978,-3.5333135,1.4348922,-9.781217,0.94416964,-2.3914204,9.321761,0.078136,0.127086,0.094119,0.133602,0.065933,0.035391,0.113207,0.066466,0.102652,0.059549,0.032488,0.091371,0.133602,3,2.408686,20.0,186.5,20.0,104.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.578125,100.7578125,0.035903386771678925,0.1968994140625,0.0819789320230484,141.0,276.28570556640625,0.0,1025.7142333984375,0.0,33.0,7.0
37,EUPG,MORL_vec,MORL_RDX,10,1,1,0,"Action 10 was executed via stochastic sampling; the highest-probability action (action 1) was not chosen. Relative to the highest-probability action: action 10 is better on Resource, worse on Network, Security. Per-component: Resource: gains 14.569 weighted; Network: loses 9.378 weighted; Security: loses 2.943 weighted.",14.569366,-9.377631,-2.9432607,-7.018687,-13.3946295,-5.371257,-21.588055,-4.0169983,-2.4279962,0.079505,0.147873,0.073397,0.133787,0.064207,0.044587,0.138313,0.080502,0.082665,0.058249,0.03061,0.066305,0.147873,1,2.394492,20.0,186.5,18.0,98.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.578125,103.556640625,0.035975318402051926,0.2034912109375,0.0819789320230484,141.0,276.28570556640625,0.0,1025.5714111328125,0.0,34.0,7.0
38,EUPG,MORL_vec,MORL_RDX,3,1,1,0,Action 3 was executed via stochastic sampling; the highest-probability action (action 1) was not chosen. Relative to the highest-probability action: action 3 is better on all objectives. Per-component: Resource: gains 22.009 weighted; Network: gains 1.992 weighted; Security: gains 12.467 weighted.,22.008715,1.9919502,12.467389,0.69998825,-1.8469589,9.690247,-21.308727,-3.838909,-2.777142,0.079504,0.147871,0.073398,0.133787,0.064209,0.044586,0.13831,0.0805,0.082666,0.05825,0.03061,0.066309,0.147871,1,2.394496,20.0,186.5,18.0,98.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,106.35546875,0.009035928174853325,0.0153045654296875,0.0819789320230484,140.0,276.1428527832031,0.0,1025.5714111328125,0.0,35.0,7.0
39,EUPG,MORL_vec,MORL_RDX,11,3,3,0,"Action 11 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 11 is better on Resource, Network, worse on Security. Per-component: Resource: gains 1.627 weighted; Network: gains 11.763 weighted; Security: loses 15.217 weighted.",1.6269776,11.762904,-15.216965,2.3167932,9.406258,-5.671002,0.6898156,-2.356646,9.545962,0.084575,0.129886,0.095299,0.136516,0.050895,0.038191,0.129694,0.074379,0.101293,0.053842,0.035995,0.069433,0.136516,3,2.398457,20.0,186.5,16.0,96.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,109.154296875,0.7806462049484253,5.40625,0.0819789320230484,140.0,276.0,0.0,1025.5714111328125,0.0,34.0,7.0
40,EUPG,MORL_vec,MORL_RDX,3,3,2,1,Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 2: lower Q on all objectives vs next-best. Per-component: Resource: loses 15.507 weighted; Network: loses 0.774 weighted; Security: loses 9.624 weighted.,-15.506568,-0.77365196,-9.624038,1.00709,-2.105454,9.574951,16.513659,-1.3318021,19.198988,0.078146,0.127089,0.094122,0.133607,0.065909,0.035395,0.113232,0.066478,0.102651,0.05954,0.032493,0.09134,0.133607,3,2.40868,24.0,190.5,18.0,102.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,111.953125,0.8139446973800659,5.40625,0.0819789320230484,140.0,275.8571472167969,0.0,1025.5714111328125,0.0,32.0,7.0
41,EUPG,MORL_vec,MORL_RDX,3,3,2,1,Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 2: lower Q on all objectives vs next-best. Per-component: Resource: loses 15.538 weighted; Network: loses 1.804 weighted; Security: loses 11.544 weighted.,-15.538154,-1.8044542,-11.544109,-0.09363361,-2.2674415,8.835851,15.444519,-0.4629872,20.37996,0.065055,0.119176,0.086611,0.145081,0.0654,0.052536,0.137532,0.067381,0.106165,0.052082,0.035686,0.067294,0.145081,3,2.40352,22.0,188.5,18.0,102.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,114.751953125,0.7594757080078125,5.265625,0.0819789320230484,140.0,275.71429443359375,0.0,1025.5714111328125,1.0,32.0,7.0
42,EUPG,MORL_vec,MORL_RDX,6,3,3,0,"Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is better on Resource, Network, worse on Security. Per-component: Resource: gains 8.742 weighted; Network: gains 13.027 weighted; Security: loses 6.132 weighted.",8.742431,13.02714,-6.131951,8.851359,10.896891,2.8957994,0.10892911,-2.130249,9.02775,0.065061,0.11918,0.086614,0.145079,0.065395,0.052531,0.13753,0.067383,0.106164,0.052083,0.035687,0.067295,0.145079,3,2.40352,22.0,188.5,18.0,102.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,117.55078125,0.779816746711731,5.41015625,0.0819789320230484,140.0,275.71429443359375,0.0,1025.5714111328125,0.0,32.0,7.0
43,EUPG,MORL_vec,MORL_RDX,1,3,3,0,Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is worse on all objectives. Per-component: Resource: loses 21.705 weighted; Network: loses 0.990 weighted; Security: loses 11.618 weighted.,-21.704576,-0.99049133,-11.618245,-21.412085,-2.973213,-2.7228274,0.2924912,-1.9827216,8.895418,0.063626,0.125592,0.076855,0.135985,0.05793,0.05623,0.130362,0.069067,0.093527,0.064006,0.04126,0.08556,0.135985,3,2.420851,22.0,188.5,18.0,102.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.578125,120.349609375,0.8078280687332153,5.4140625,0.0819789320230484,140.0,275.71429443359375,0.0,1025.4285888671875,0.0,34.0,7.0
44,EUPG,MORL_vec,MORL_RDX,1,3,3,0,Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is worse on all objectives. Per-component: Resource: loses 21.784 weighted; Network: loses 0.616 weighted; Security: loses 11.603 weighted.,-21.783663,-0.6162166,-11.603172,-21.292328,-2.9315352,-2.7725055,0.4913346,-2.3153186,8.830667,0.064879,0.119154,0.086572,0.144854,0.066033,0.052278,0.136883,0.067062,0.106144,0.052342,0.035508,0.068292,0.144854,3,2.404078,22.0,188.5,16.0,100.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.578125,123.1484375,0.780975341796875,5.4140625,0.0819789320230484,140.0,275.5714416503906,0.0,1025.4285888671875,1.0,34.0,7.0
45,EUPG,MORL_vec,MORL_RDX,6,3,3,0,"Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is better on Resource, Network, worse on Security. Per-component: Resource: gains 7.847 weighted; Network: gains 13.866 weighted; Security: loses 6.358 weighted.",7.846893,13.866083,-6.3582735,8.666469,11.814249,2.9843986,0.81957626,-2.0518346,9.342672,0.084755,0.129097,0.096039,0.13657,0.050395,0.037994,0.129316,0.074167,0.101886,0.053786,0.03626,0.069737,0.13657,3,2.398546,24.0,190.5,16.0,100.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.578125,125.947265625,0.8075997233390808,5.4140625,0.0819789320230484,140.0,275.5714416503906,0.0,1025.4285888671875,2.0,34.0,7.0
46,EUPG,MORL_vec,MORL_RDX,1,3,3,0,Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is worse on all objectives. Per-component: Resource: loses 22.540 weighted; Network: loses 1.457 weighted; Security: loses 12.045 weighted.,-22.540134,-1.4565231,-12.044932,-21.567345,-3.5342891,-2.4932728,0.97278976,-2.077766,9.55166,0.079903,0.127605,0.094646,0.134401,0.061592,0.036071,0.117802,0.068503,0.102475,0.057939,0.033465,0.085599,0.134401,3,2.407182,24.0,190.5,18.0,102.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,128.74609375,0.7883660197257996,5.4140625,0.0819789320230484,140.0,275.5714416503906,0.0,1025.4285888671875,0.0,36.0,7.0
47,EUPG,MORL_vec,MORL_RDX,3,3,2,1,Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 2: lower Q on all objectives vs next-best. Per-component: Resource: loses 15.412 weighted; Network: loses 0.888 weighted; Security: loses 9.489 weighted.,-15.412384,-0.8878992,-9.489217,1.4062111,-2.6178527,9.425457,16.818594,-1.7299535,18.914673,0.078136,0.127086,0.094119,0.133602,0.065933,0.035391,0.113207,0.066466,0.102652,0.059549,0.032488,0.091371,0.133602,3,2.408686,26.0,196.625,14.0,94.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,131.544921875,0.7811943888664246,5.4140625,0.0819789320230484,140.0,275.4285583496094,0.0,1025.4285888671875,0.0,36.0,7.0
48,EUPG,MORL_vec,MORL_RDX,11,3,3,0,"Action 11 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 11 is better on Resource, Network, worse on Security. Per-component: Resource: gains 1.483 weighted; Network: gains 12.282 weighted; Security: loses 14.945 weighted.",1.4830154,12.2818575,-14.944715,2.7566247,9.522284,-5.4943967,1.2736092,-2.7595732,9.450316,0.078136,0.127086,0.094119,0.133602,0.065933,0.035391,0.113207,0.066466,0.102652,0.059549,0.032488,0.091371,0.133602,3,2.408686,26.0,196.625,12.0,92.5625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,134.34375,0.0098173962906003,0.0175933837890625,0.0819789320230484,140.0,275.28570556640625,0.0,1025.4285888671875,0.0,38.0,7.0
49,EUPG,MORL_vec,MORL_RDX,1,3,3,0,Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is worse on all objectives. Per-component: Resource: loses 22.632 weighted; Network: loses 1.355 weighted; Security: loses 12.074 weighted.,-22.631931,-1.3552305,-12.074161,-21.454586,-3.4237494,-2.4483151,1.1773446,-2.0685189,9.625846,0.083023,0.128538,0.095593,0.135832,0.05432,0.037281,0.12538,0.072114,0.102171,0.0552,0.035216,0.075332,0.135832,3,2.402322,28.0,198.625,14.0,94.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,137.142578125,0.06315449625253677,0.20654296875,0.0819789320230484,139.0,275.1428527832031,0.0,1025.4285888671875,0.0,37.0,7.0
50,EUPG,MORL_vec,MORL_RDX,9,3,3,0,"Action 9 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 9 is better on Resource, worse on Network, Security. Per-component: Resource: gains 12.609 weighted; Network: loses 5.128 weighted; Security: loses 1.379 weighted.",12.60921,-5.1279984,-1.378731,13.987914,-7.621998,8.091281,1.3787037,-2.4939992,9.470012,0.078136,0.127086,0.094119,0.133602,0.065933,0.035391,0.113207,0.066466,0.102652,0.059549,0.032488,0.091371,0.133602,3,2.408686,28.0,198.625,12.0,92.5625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,139.94140625,0.7807655334472656,5.41015625,0.0819789320230484,139.0,275.0,0.0,1025.4285888671875,0.0,37.0,7.0
51,EUPG,MORL_vec,MORL_RDX,2,1,1,0,Action 2 was executed via stochastic sampling; the highest-probability action (action 1) was not chosen. Relative to the highest-probability action: action 2 is better on all objectives. Per-component: Resource: gains 37.397 weighted; Network: gains 2.067 weighted; Security: gains 21.783 weighted.,37.39712,2.0672097,21.783197,16.692892,-1.3873013,19.98394,-20.70423,-3.4545112,-1.7992592,0.076241,0.130104,0.084511,0.126505,0.058806,0.038987,0.109927,0.068472,0.090878,0.071712,0.037958,0.105898,0.130104,1,2.420219,26.0,192.5,16.0,100.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,142.740234375,0.8082090020179749,5.4140625,0.0819789320230484,139.0,274.8571472167969,0.0,1025.4285888671875,0.0,37.0,7.0
52,EUPG,MORL_vec,MORL_RDX,6,3,3,0,"Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is better on Resource, Network, worse on Security. Per-component: Resource: gains 7.161 weighted; Network: gains 15.391 weighted; Security: loses 6.419 weighted.",7.160959,15.390697,-6.419385,8.13492,12.082588,2.7368064,0.9739605,-3.3081083,9.156192,0.078136,0.127086,0.094119,0.133602,0.065933,0.035391,0.113207,0.066466,0.102652,0.059549,0.032488,0.091371,0.133602,3,2.408686,26.0,192.5,14.0,98.5625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,145.5390625,0.7808946967124939,5.40625,0.0819789320230484,139.0,274.8571472167969,0.0,1025.2857666015625,0.0,37.0,7.0
53,EUPG,MORL_vec,MORL_RDX,3,3,2,1,Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 2: lower Q on all objectives vs next-best. Per-component: Resource: loses 15.262 weighted; Network: loses 2.195 weighted; Security: loses 10.535 weighted.,-15.262248,-2.1950147,-10.535042,0.9446209,-3.0848472,8.933309,16.20687,-0.8898324,19.468351,0.077213,0.128967,0.089685,0.130283,0.062636,0.036913,0.111661,0.067309,0.097246,0.064901,0.034797,0.098388,0.130283,3,2.414568,26.0,192.5,12.0,96.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,148.337890625,0.7809845805168152,5.40625,0.0819789320230484,139.0,274.8571472167969,0.0,1025.142822265625,0.0,36.0,7.0
54,EUPG,MORL_vec,MORL_RDX,11,3,3,0,"Action 11 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 11 is better on Resource, Network, worse on Security. Per-component: Resource: gains 2.446 weighted; Network: gains 12.797 weighted; Security: loses 13.893 weighted.",2.4464283,12.7965765,-13.89282,3.325333,9.61106,-4.7877045,0.87890476,-3.1855166,9.105116,0.078136,0.127086,0.094119,0.133602,0.065933,0.035391,0.113207,0.066466,0.102652,0.059549,0.032488,0.091371,0.133602,3,2.408686,24.0,190.5,12.0,96.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.58203125,151.13671875,0.7805750966072083,5.40625,0.0819789320230484,139.0,274.71429443359375,0.0,1025.142822265625,0.0,35.0,7.0
55,EUPG,MORL_vec,MORL_RDX,3,3,2,1,Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 2: lower Q on all objectives vs next-best. Per-component: Resource: loses 15.437 weighted; Network: loses 1.450 weighted; Security: loses 10.202 weighted.,-15.436587,-1.4503818,-10.202305,0.7794762,-2.4865835,9.317359,16.216064,-1.0362017,19.519665,0.084548,0.128986,0.096053,0.136527,0.050944,0.037876,0.128848,0.073888,0.102011,0.053892,0.036086,0.070342,0.136527,3,2.39895,24.0,190.5,14.0,98.5625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.58203125,153.935546875,0.7873992919921875,5.40625,0.0819789320230484,138.0,274.5714416503906,0.0,1025.142822265625,1.0,35.0,7.0
